Job Title,Glassdoor Location,Employer Name,Location,Rating,Salary,Carrier Opportunities,Culure And Values,Senior Management,Comp And Benefits,Life Balance,Company Size,Found year,Description,Company Revenue,Industry,Company Type,Company Sector
DATA CENTER ENGINEER I Grade 19,atlanta,"Fulton County, GA
3.5",United States,3.5,Employer Provided Salary:$51K - $76K,3.2,3.3,3.1,3.3,3.3,5001 to 10000 Employees,Government,"Class Concept
Minimum Qualifications:
Bachelors Degree in Information Technology, Information Systems, Computer Science, or a related field or any equivalent combination of education, training, and experience which provides the requisite knowledge, skills, and abilities for this job.

Specific Knowledge, Skills, or Abilities: Automation and virtualization. Assembling an Infrastrucure Assembling an Infrastrucure. Understanding of data center environment. Understanding of data center hardware.Communication, technical design, and collaboration skills. Look at a data center in a holistic manner. Data center related Technical certification preferred (e.g. MCSE, VMAX, Cisco). Familiarity with Networks, Windows and Unix systems. Familiarity with one or more server side languages/scripting (e.g. ASP, NET, Perl, python, ruby).

ALL APPLICATIONS MUST BE COMPLETED IN FULL BEFORE THEY ARE SUBMITTED. PLEASE REVIEW ALL APPLICATIONS FOR ACCURACY AND MAKE ALL CORRECTIONS BEFORE SUBMITTAL BECAUSE ERRORS CAN RESULT IN NOT MEETING THE MINIMUM QUALIFICATIONS. ADDITIONAL INFORMATION WILL NOT BE ACCEPTED AFTER ALLOCATIONS ARE RECEIVED BY THE PERSONNEL DEPARTMENT.

Example of Duties
Purpose of Classification:
This is an entry level position to perform tasks necessary to maintain and operate the County's data center, cable plant, video surveillance and entry card access systems. Maintains and monitors infrastructure network and service monitoring applications and notifies appropriate staff of alerts and outages.

Essential Functions:
The following duties are normal for this position. The omission of specific statements of the duties does not exclude them from the classification if the work is similar, related, or a logical assignment for this classification. Other duties may be required and assigned.

Monitors and updates infrastructure monitoring applications and responds to alerts. Performs routine service requests for video surveillance and card entry systems. Monitors Data Center power and cooling and performs physical installations or moves of equipment residing in the data center, and updates data center documentation.

Responds to alerts by applying documented corrective procedures and/or notifying appropriate support staff. Notifies service desk of service outages and/or degradations. Responds to routine service requests for add, modify and delete accounts and permissions. Monitors uninterruptible power supply and power distributions systems and reports issues to management. Monitors room temperature and cooling units and reports issues to management. Installs or moves equipment into computer racking systems. Updates documentation and labeling for power capacity, cooling capacity rack tenancy and cable plant.

Works across the board to advise, assist, and inform many work groups including: Supporting Departmental Personnel, Technical Operations Managers, individual support and development teams, and the Configuration Manager.

Verifies that request for video surveillance and card access are properly authorized. Ensures proper placement of equipment to ensure adequate room for growth and minimize single points of failure. Recognizing when electrical, cooling and fire suppression systems issues begin the impact the live production environment.

Minimum Qualifications
Performance Aptitudes:
Data Utilization: Requires the ability to coordinate, manage, and/or correlate data. Includes exercising judgment in determining time, place and/or sequence of operations, referencing data analyses to determine necessity for revision of organizational components, and in the formulation of operational strategy.

Human Interaction: Requires the ability to provide formal training to others in specific fields typically involving preparation and/or modification of teaching materials. Requires the ability to act as a first-line supervisor, including instructing, assigning and reviewing work, maintaining standards, coordinating activities, and evaluating employee job performance.

Equipment, Machinery, Tools, and Materials Utilization: Requires the ability to operate and control the actions of equipment and machinery, requiring the monitoring, adjustment, regulation, and/or setting of multiple conditions.

Verbal Aptitude: Requires the ability to utilize a wide variety of reference, descriptive, advisory and/or design data and information.

Mathematical Aptitude: Requires the ability to perform addition, subtraction, multiplication and division; ability to calculate decimals and percentages; may include ability to perform mathematical operations with fractions; may include ability to compute discount, interest, and ratios; may include ability to calculate surface areas, volumes, weights, and measures.

Functional Reasoning: Requires the ability to apply principles of influence systems, such as motivation, incentive, and leadership, and to exercise independent judgment to apply facts and principles for developing approaches and techniques to resolve problems.

Situational Reasoning: Requires the ability to exercise judgment, decisiveness and creativity in situations involving the evaluation of information against sensory, judgmental, or subjective criteria, as opposed to that which is clearly measurable or verifiable.

Supplemental Information
It is the policy of Fulton County that there will be equal opportunity for every citizen, employee and applicant, based upon merit without regard to race, color, religion, national origin, gender, genetics, age, disability or sexual orientation.",-1,Government & Public Administration,State & Regional Agencies,Unknown / Non-Applicable
Data Harmonization Engineer,atlanta,"Global Enterprise Services, LLC
4.0","Atlanta, GA",4.0,Employer Provided Salary:$95K - $105K,4.0,5.0,5.0,5.0,5.0,1 to 50 Employees,Company - Public,"Data Harmonization Engineer

Collects data models for disparate datasets within a domain. Collaborates with CDC & STLT stakeholders to develop a conceptual model that defines the atomic concepts for that domain.
Constructs semantic mappings from the data elements in the source datasets to atomic or compound concepts in the conceptual model.
Develops sample transformation code to translate among representations.
Configures and manages vocabulary services to allow data modernization users to improve understanding of the relationships among data representations.

Data Harmonization Engineer - Junior [YoE, Edu, Certs: 0-3 yrs & BA/BS] [Salary Range: $81k - $91k]
Data Harmonization Engineer - Journeyman [YoE, Edu, Certs: 4-9 yrs & BA/BS] [Salary Range: $95k - $105k]
Data Harmonization Engineer - Senior [YoE, Edu, Certs: 10+ yrs & MA/MS] [Salary Range: $108k - $108k]",-1,-1,Unknown / Non-Applicable,-1
Sr. Data Engineer,atlanta,"Apolis
3.7","Atlanta, GA",3.7,Employer Provided Salary:$65.00 - $70.00 Per Hour,3.8,3.6,3.6,3.6,3.7,501 to 1000 Employees,1996,"Desired Qualifications & Experiences:
Five or more years’ experience in software engineering.
Five or more years’ experience in large scale RDBMS environments or Google BigQuery
Two or more years of Exadata experience OR Google BigQuery
Four or more years’ experience with Informatica PowerCenter or IICS
One or more years experience in Erwin
Experience in code automation (e.g. pattern based integration)
Experience in advanced SQL and PL/SQL techniques
Experience in building re-usable Utility packages
Experience with testing the code
Experience in Unix shell and Python scripting
Integration design & data modeling skills in Data lake and Data Warehousing environments
Exposure to both on-prem and cloud Integration solutions
Familiarity with non-relational DB technologies is a plus
Experience with automated testing
Experience with both batch and real-time patterns for integrations
Ability to build and analyze complex integration workflows from heterogeneous data sources
Experienced in large Enterprise Data Warehouse & Integration projects.
Strong background in full lifecycle development using multiple platforms or languages.
Ability to interact at a technical and non-technical level with Infrastructure, Network, Development, BA and QA teams.
Development experience in high transaction/high availability systems.
Experience with analyzing and recommending solutions for Production issues short-term and long term
Job Type: Contract
Salary: $65.00 - $70.00 per hour
Experience level:
10 years
11+ years
Experience:
Informatica: 4 years (Required)
SQL: 1 year (Preferred)
Data modeling: 1 year (Required)
Google Cloud Platform: 4 years (Required)
Work Location: One location
Speak with the employer
+91 7322856236",$25 to $100 million (USD),Information Technology Support Services,Company - Private,Information Technology
"Software Engineer, Data Streaming Platform",atlanta,"Block
3.5","Atlanta, GA",3.5,$88K - $134K (Glassdoor est.),3.1,3.2,3.2,3.3,3.3,1001 to 5000 Employees,1995,"Company Description Block is one company built from many blocks, all united by the same purpose of economic empowerment. The blocks that form our foundational teams — People, Finance, Counsel, Hardware, Information Security, Platform Infrastructure Engineering, and more — provide support and guidance at the corporate level. They work across business groups and around the globe, spanning time zones and disciplines to develop inclusive People policies, forecast finances, give legal counsel, safeguard systems, nurture new initiatives, and more. Every challenge creates possibilities, and we need different perspectives to see them all. Bring yours to Block.
Job Description

As a Software Engineer on the Data Streaming Platform team, you will develop and maintain data ingestion pipelines important to the continued growth of Square. You will collaborate with many teams across Square to understand data needs and turn them into platforms and services, maintain the health of the data streams, and have an impact on the data ecosystem within Square.
You will:
Build, enhance, and maintain our real-time data pipeline
Work with multiple infrastructure and operations teams to maintain our data infrastructure
Able to identify and document feature gaps, and implementing solutions to them
Help build services and tooling to ensure resiliency, fix data discrepancies, and enhance the customer experience
Monitor daily execution, diagnose and log issues, and fix pipelines to ensure SLAs are met with internal stakeholders
Mentor other engineers and help them grow; code reviews, guidance on best practices, using your experience in the field

Qualifications

2+ professional background in data infrastructure or backend software development.
Experience working with relational databases, such as MySQL and PostgreSQL
1+ years experience in at least one of Python or Java (preferably both), including writing backend services and data processing
Experience with distributed log systems, such as Kafka and AWS Kinesis
Experience with cloud environments, such as AWS and GCP
Experience with container deployment platforms and tools, such as Kubernetes, Docker, Helm, and Terraform
Experience with Airflow, Prefect, or other DAG orchestration tools
Experience with Javascript / Vue, Ruby, Python, Databricks.

Additional Information

Block takes a market-based approach to pay, and pay may vary depending on your location. U.S. locations are categorized into one of four zones based on a cost of labor index for that geographic area. The successful candidate’s starting pay will be determined based on job-related skills, experience, qualifications, work location, and market conditions. These ranges may be modified in the future.

Zone A: USD $152,100 - USD $185,900
Zone B: USD $144,500 - USD $176,700
Zone C: USD $136,900 - USD $167,300
Zone D: USD $129,300 - USD $158,100
To find a location’s zone designation, please refer to this resource. If a location of interest is not listed, please speak with a recruiter for additional information.
Benefits include the following:
Healthcare coverage
Retirement Plans including company match
Employee Stock Purchase Program
Wellness programs, including access to mental health, 1:1 financial planners, and a monthly wellness allowance
Paid parental and caregiving leave
Paid time off
Learning and Development resources
Paid Life insurance, AD&D. and disability benefits
Perks such as WFH reimbursements and free access to caregiving, legal, and discounted resources
This role is also eligible to participate in Block's equity plan subject to the terms of the applicable plans and policies, and may be eligible for a sign-on bonus. Sales roles may be eligible to participate in a commission plan subject to the terms of the applicable plans and policies. Pay and benefits are subject to change at any time, consistent with the terms of any applicable compensation or benefit plans.
US and Canada EEOC Statement
We’re working to build a more inclusive economy where our customers have equal access to opportunity, and we strive to live by these same values in building our workplace. Block is a proud equal opportunity employer. We work hard to evaluate all employees and job applicants consistently, without regard to race, color, religion, gender, national origin, age, disability, pregnancy, gender expression or identity, sexual orientation, citizenship, or any other legally protected class.
We believe in being fair, and are committed to an inclusive interview experience, including providing reasonable accommodations to disabled applicants throughout the recruitment process. We encourage applicants to share any needed accommodations with their recruiter, who will treat these requests as confidentially as possible. Want to learn more about what we’re doing to build a workplace that is fair and square? Check out our I+D page.
Additionally, we consider qualified applicants with criminal histories for employment on our team, and always assess candidates on an individualized basis.

Block, Inc. (NYSE: SQ) is a global technology company with a focus on financial services. Made up of Square, Cash App, Spiral, TIDAL, and TBD, we build tools to help more people access the economy. Square helps sellers run and grow their businesses with its integrated ecosystem of commerce solutions, business software, and banking services. With Cash App, anyone can easily send, spend, or invest their money in stocks or Bitcoin. Spiral (formerly Square Crypto) builds and funds free, open-source Bitcoin projects. Artists use TIDAL to help them succeed as entrepreneurs and connect more deeply with fans. TBD is building an open developer platform to make it easier to access Bitcoin and other blockchain technologies without having to go through an institution.",$100 to $500 million (USD),Security & Protective,Company - Private,Management & Consulting
Data Engineer II,atlanta,"dv01
4.7","Atlanta, GA",4.7,$66K - $98K (Glassdoor est.),4.7,4.9,4.8,4.6,4.9,1 to 50 Employees,2014,"dv01 is lifting the curtain on the largest financial market in the world: structured finance. The $16+ trillion market is the backbone of everyday activities that empower financial freedom, from consolidating credit card debt and refinancing student loans, to buying a home and starting a small business.
dv01's data analytics platform brings unparalleled transparency into investment performance and risk for lenders and Wall Street investors in structured products. As a data-first company, we wrangle critical loan data and build modern analytical tools that enable strategic decision-making for responsible lending. In a nutshell, we're helping prevent a repeat of the 2008 global financial crisis by offering the data and tools required to make smarter data-driven decisions resulting in a safer world for all of us.
More than 400 of the largest financial institutions use dv01 for our coverage of over 75 million loans spanning mortgages, personal loans, auto, buy-now-pay-later programs, small business, and student loans. dv01 continues to expand coverage of new markets, adding loans monthly, and developing new technologies for the structured products universe.
To get a better idea of what a year at dv01 looks like, check out our 2022 Year in Review page here: https://dv01.co/year-in-review/2022/ If that looks like fun to you, get in touch because we'd love to hear from you.
YOU WILL:
Be at the heart of dv01. You will operate as the bridge between the engineering and finance teams, contributing to a variety of integral processes that drive dv01 on a daily basis. Every new dataset that gets integrated within dv01 will have your fingerprints all over it.
Be an owner of dv01's most valuable asset. You'll own the business logic in our data pipeline, encapsulating all the knowledge we've accumulated across hundreds of datasets. The output from the pipeline powers all of dv01's customer offerings and is critical to the success of our business.
Be customer-facing. You will have direct exposure to high-level contacts at hedge funds, banks, and asset originators, providing valuable insights to help them answer complex questions.
Work with state-of-the-art technology. You'll work with popular, modern, and exciting open source technologies like Apache Spark and Airflow. The skills you develop here will serve you well beyond dv01.

YOU ARE:
A well-rounded engineer. You have 3+ years of professional programming experience with Apache Spark, Scala, Java, R, or Python. You are able to write thought-out code while accounting for resource and performance constraints and are also capable of performing ad-hoc data investigations with SQL.
Interested and experienced in both engineering and finance. You're looking to grow your skills in both disciplines and are excited about the synergies between finance and technology. You're capable of understanding how investors evaluate loan portfolios and the complexities of amortization, prepay, and default.
A first-rate collaborator and communicator. You're comfortable working alongside analysts and subject matter experts and translating their requirements into code. You thrive on interacting with clients to best understand and satisfy their needs.
Excited about big data. You should have 2+ years of professional engineering experience working with large datasets, with exposure to large datasets related to loan products an added plus. You enjoy working with data, from expressing complex business logic as scalable data processing logic to configuring and debugging intricate big data pipelines. You love the intricate details of a thorough investigation, but also stay aware of the bigger picture while operating across multiple threads of work.
In good faith our salary range for this role is $120,000 - $145,000 but are not tied to it. Final offer amount will be at the company's sole discretion and determined by multiple factors, including years and depth of experience, expertise, and other business considerations.
Our community is fueled by diverse people who welcome differing points of view and the opportunity to learn from each other. Our team is passionate about building a product people love and a culture where everyone can innovate and thrive.

BENEFITS & PERKS:
Unlimited PTO. Unplug and rejuvenate, however you want—whether that's vacationing on the beach or at home on a mental-health day.
In-House Personal & Performance Development Coach. Recharge with our in-house personal & performance development coach, who is here to listen and help guide in your self-development and overall wellness.
$1,000 Learning & Development Fund. No matter where you are in your career, always invest in your future. We encourage you to attend conferences, take classes, and lead workshops. We also host hackathons, brunch & learns, and other employee-led learning opportunities.
Remote-First Environment. People thrive in a flexible and supportive environment that best invigorates them. You can work from your home, cafe, or hotel. You decide.
Health Care and Financial Planning. We offer a comprehensive medical, dental, and vision insurance package for you and your family. We also offer a 401(k) for you to contribute.
Free Equinox Membership or $1,650 Annual Fitness Fund. Regular exercise offers a plethora of mental and physical health benefits. You can either enroll in an all-access Equinox membership or at your preferred gym. Or take advantage of our fitness fund, which can be used toward at-home workout equipment (yes, including a Peloton).
New Family Bonding. Primary caregivers can take 12 weeks off 100% paid leave, while secondary caregivers can take 3 weeks. Returning to work after bringing home a new child isn't easy, which is why we're flexible and empathetic to the needs of new parents.
dv01 is an equal opportunity employer and all qualified applicants and employees will receive consideration for employment opportunities without regard to race, color, religion, creed, sex, sexual orientation, gender identity or expression, age, national origin or ancestry, citizenship, veteran status, membership in the uniformed services, disability, genetic information or any other basis protected by applicable law.",Unknown / Non-Applicable,Computer Hardware Development,Company - Private,Information Technology
Data Engineer (REMOTE OPPORTUNITY),atlanta,"Regions
3.5","Atlanta, GA",3.5,$52K - $78K (Glassdoor est.),3.5,3.7,3.3,3.6,3.7,10000+ Employees,1971,"Thank you for your interest in a career at Regions. At Regions, we believe associates deserve more than just a job. We believe in offering performance-driven individuals a place where they can build a career --- a place to expect more opportunities. If you are focused on results, dedicated to quality, strength and integrity, and possess the drive to succeed, then we are your employer of choice.

Regions is dedicated to taking appropriate steps to safeguard and protect private and personally identifiable information you submit. The information that you submit will be collected and reviewed by associates, consultants, and vendors of Regions in order to evaluate your qualifications and experience for job opportunities and will not be used for marketing purposes, sold, or shared outside of Regions unless required by law. Such information will be stored in accordance with regulatory requirements and in conjunction with Regions’ Retention Schedule for a minimum of three years. You may review, modify, or update your information by visiting and logging into the careers section of the system.

Job Description:
At Regions, the Data Engineer focuses on the evaluation, design, and execution of data structures, processes, and logic to deliver business value through operational and analytical data assets. The Data Engineer uses advanced data design and technical skills to work with business subject matter experts to create enterprise data assets utilizing state of the art data techniques and tools.

Primary Responsibilities
Partners with Regions Technology partners to Design, Build, and Maintain the data-based structures and systems in support of Data and Analytics and Data Product use cases
Builds data pipelines to collect and arrange data and manage data storage in Regions’ big data environment
Builds robust, testable programs for moving, transforming, and loading data using big data tools such as Spark.
Coordinates design and development with Data Products Partners, Data Scientists, Data Management, Data Modelers, and other Technical partners to construct strategic and tactical data stores
Ensures data is prepared, arranged and ready for each defined business use case
Designs and deploys frameworks and micro services to serve data assets to data consumers
Collaborates and aligns with technical and non-technical stakeholders to translate customer needs into Data Design requirements, and work to deliver world-class visualizations, data stories while ensuring data quality and integrity
Provides consultation to all areas of the organization that plan to use data to make decisions
Supports any team members in the development of such information delivery and aid in the automation of data products
Acts as trusted adviser and partner to business leads- assisting in the identification of business needs & data opportunities, understanding key drivers of performance, interpreting business case data drivers, turning data into business value, and participating in the guidance of the overall data and analytics strategy

This position is exempt from timekeeping requirements under the Fair Labor Standards Act and is not eligible for overtime pay.

Requirements
Bachelor's degree and five (5) years of experience in a quantitative/analytical/STEM field or technical related field
Or Master’s degree and three (3) years of experience in a quantitative/analytical/STEM field or technical related field
Or Ph.D. and one (1) year of experience in a quantitative/analytical/STEM field
Three (3) years of working programming experience in Python/PySpark, Scala, SQL
Three (3) years of working experience in Big Data Technology in Hadoop, Hive, Impala, Spark, or Kafka

P references
Prior banking or financial Services experience
Experience developing solutions for the financial services industry
Background in Big Data Engineering and Advanced Data Analytics
Experience in Agile Software Development
Experience or exposure to cloud technologies and migrations

Skills and Competencies
Experience building data solutions at scale
Experience designing and building relational data structures in multiple environments
Experience with Airflow, Argo, Luigi, or similar orchestration tool
Experience with DevOps principals and CI/CD.
Experience with Docker and Kubernetes
Experience with No-SQL databases such as HBase, Cassandra, or MongoDB
Experience with streaming technologies such as Kafka, Flink, or Spark Streaming
Experience working with Hadoop ecosystem building Data Assets at an enterprise scale
Proven record of accomplishment of delivering operational Data solutions including Report and Model Ready Data Assets
Significant experience working with senior executives in the use of data, reporting and visualizations to support strategic and operational decision making
Strong ability to transform and integrate complex data from multiple sources into accessible, understandable, and usable data assets and frameworks
Strong background in synthesizing data and analytics in a large (fortune 500), complex, and highly regulated environment
Strong technical background including database and business intelligence skills
Strong communication skills through written and oral presentations

Additional Job Description
Candidates must have experience with DevOps principals and CI/CD.
Candidates must have experience with Docker and Kubernetes
Candidates must have experience with streaming technologies such as Kafka, Flink, or Spark Streaming.
Preferred experience in Snowflake, SQL and Python.
Preferred experience in developing API's.
Preferred experience with AWS Lambda functions.
This position may be filled at a higher level depending on the candidate's qualifications and relevant experience.

Position Type Full time

Compensation Details
Pay ranges are job specific and are provided as a point-of-market reference for compensation decisions. Other factors which directly impact pay for individual associates include: experience, skills, knowledge, contribution, job location and, most importantly, performance in the job role. As these factors vary by individuals, pay will also vary among individual associates within the same job.

The target information listed below is based on the national range and level of the position.

Job Range Target:
Minimum: $85,374.00 USD
Median: $122,800.00 USD
Incentive Pay Plans: This job is not incentive eligible.

Benefits Information
Regions offers a benefits package that is flexible, comprehensive and recognizes that ""one size does not fit all"" for associates. Listed below is a synopsis of the benefits offered by Regions for informational purposes, which is not intended to be a complete summary of plan terms and conditions.
Paid Vacation/Sick Time
401K with Company Match
Medical, Dental and Vision Benefits
Disability Benefits
Health Savings Account
Flexible Spending Account
Life Insurance
Parental Leave
Employee Assistance Program
Associate Volunteer Program

Please note, benefits and plans may be changed, amended, or terminated with respect to all or any class of associate at any time. To learn more about Regions’ benefits, please click or copy the link below to your browser.

https://www.regions.com/welcometour/benefits.rf

Location Details Regions Plaza Atlanta
Location: Atlanta, Georgia

Bring Your Whole Self to Work

We have a passion for creating an inclusive environment that promotes and values diversity of race, color, national origin, religion, age, sexual orientation, gender identity, disability, veteran status, genetic information, sex, pregnancy, and many other primary and secondary dimensions that make each of us unique as individuals and provide valuable perspective that makes us a better company and employer. More importantly, we recognize that creating a workplace where everyone, regardless of background, can do their best work is the right thing to do.

OFCCP Disclosure: Equal Opportunity Employer/Disabled/Veterans",$5 to $10 billion (USD),Banking & Lending,Company - Public,Financial Services
Data Analytics Engineer (REMOTE),atlanta,"State Farm
3.6","Dunwoody, GA",3.6,Employer Provided Salary:$107K - $171K,3.5,3.6,3.2,3.4,3.5,10000+ Employees,1922,"Overview:
We are not just offering a job but a meaningful career! Come join our passionate team!
As a Fortune 50 company, we hire the best employees to serve our customers, making us a leader in the insurance and financial services industry. State Farm embraces diversity and inclusion to ensure a workforce that is engaged, builds on the strengths and talents of all associates, and creates a Good Neighbor culture.
We offer competitive benefits and pay with the potential for an annual financial award based on both individual and enterprise performance. Our employees have an opportunity to participate in volunteer events within the community and engage in a learning culture. We offer programs to assist with tuition reimbursement, professional designations, employee development, wellness initiatives, and more!
Visit our Careers page for more information on our benefits, locations and the process of joining the State Farm team!
REMOTE: Qualified candidates (outside of hub locations listed below) may be considered for 100% remote work arrangements based on where a candidate currently resides or is currently located.
HYBRID: Qualified candidates (in or near hub locations listed below) should plan to spend time working from home and some time working in the office as part of our hybrid work environment.
SPONSORSHIP: Applicants are required to be eligible to lawfully work in the U.S. immediately; employer will not sponsor applicants for U.S. work authorization (e.g.H-1B Visa) for this opportunity.
Responsibilities:
As a Data Analytics Engineer you will:
Work closely with data scientists and business experts to develop modeling solutions for various internal business partners.
Build and maintain data pipelines for the development, implementation, execution, validation, monitoring, and improvement of data science solutions.
Establish business domain knowledge for State Farm data sources.
Investigate, recommend, and initiate acquisition of new data resources from internal and external data sources.
Identify critical and emerging technologies, techniques, tools, data sources, and platforms in the data engineering field, including cloud-based solutions, that support and extend quantitative analytical solutions.
Qualifications:
Required Skills:
Bachelor’s degree in computer science, software engineering, or related field.
Experience in programming languages such as Python, R, or SAS.
Familiarity with building SQL and No-SQL queries.
Experience with developing solutions on AWS or other distributed compute platforms.
Ability to learn and adopt new technologies and languages.
Critical thinking skills to challenge current thinking and apply right technology to solve problems.
Preferred Skills:
Experience with the model development lifecycle, from project intake to deployment.
Experience building and maintaining data pipelines.
Experience with CI/CD systems, preferably GitLab.
Experience with AWS technologies such as Lambda, Athena, Glue, S3, IAM and Redshift
Experience using deployment automation technologies, preferably Terraform.
Excellent communication skills and the ability to work with multiple, diverse stakeholders across business areas and leadership levels.
For Los Angeles candidates: Pursuant to the Los Angeles Fair Chance Initiative for Hiring, we will consider for employment qualified applicants with criminal histories.
For San Francisco candidates: Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.
For Colorado candidates:
Salary Range: $85,460 - $150,700
For NYC and CT candidates:
Potential salary range: $106,825- $171,250
Potential yearly incentive pay- 4%-12% of base salary
Competitive Benefits, including:
401k Plan
Health Insurance
Dental/Vision plans
Life Insurance
Paid Time Off
Annual Merit Increases
Tuition Reimbursement
Health Initiatives
For more details visit the benefits summary.

SFARM
#LI-LP1
#LI-Remote
#LI-Hybrid",$10+ billion (USD),Insurance Carriers,Company - Private,Insurance
Data Engineer,atlanta,"Comtec IT Services
4.6","Peachtree Corners, GA",4.6,$85K - $123K (Glassdoor est.),4.6,4.4,4.6,4.3,4.6,501 to 1000 Employees,1996,"Position: DevOps / Data Engineer
Location: Peachtree Corners, GA - 30092
Duration: 3 Months
Description:
Position: Dev Ops / Data Engineer
Preferred location: Atlanta, GA metro area
~75% travel required to Atlanta, GA if not locally based
Skills:
Required Skills:
o Python
o Linux
o Docker and Docker Swarm
o ZeroMQ / a good understanding in messaging
Desired Skills:
o NVIDIA Deepstream SDK
o Websockets
o Flask
o Protobuf
• Possible:
o GStreamer (if different than RTSP / H264 / MJPEG)
General Tasks:
o Understanding the basics of our architecture/setup to be able to do setup/support for demos, testing, etc.
o Basic computer hardware assembly and set-up
o Possible set-up/installation of application(s) on client servers
o Possible development tasks depending on what the rest of the development team has for them
Job Type: Contract
Schedule:
8 hour shift
Experience:
DevOps: 10 years (Required)
Programming: 7 years (Required)
Python: 7 years (Required)
Linux: 7 years (Required)
Docker: 7 years (Required)
Testing: 7 years (Required)
Messaging: 7 years (Required)
SDLC: 7 years (Required)
Work Location: One location",$25 to $100 million (USD),Information Technology Support Services,Company - Private,Information Technology
GCP Data Engineer Lead,atlanta,"cyberThink
3.7","Atlanta, GA",3.7,Employer Provided Salary:$60.00 - $70.00 Per Hour,3.3,3.2,3.4,3.4,3.4,201 to 500 Employees,1996,"EST time zone profiles only.
Client : LTIMindtree
Role : GCP Data Engineer Lead
Location : Atlanta, GA || Onsite
Duration : Long Term
Job Description
• Development experience with any GCP Cloud ETLs and Databases.
Strong understanding of Dataflow, BigQuery, Cloud SQL, Airflow
Excellent with Java/Python and Google Cloud SDK & API Scripting
Perform role of Lead and guide junior members in understanding requirements and in delivery.
Work with client teams to design and implement modern, scalable data solutions using a range of new and emerging technologies from the Google Cloud Platform.
Work with Agile and DevOps techniques and implementation approaches in the delivery.
Required to showcase your GCP Data engineering experience when communicating with clients on their requirements, turning these into technical data solutions.
Required to build and deliver Data solutions using GCP products and offerings.
Knowledge and understanding of DevOps.
Thanks & Regards,
Tushar Chaudhary
Sr Technical Recruiter
9089882599
Tushar.Chaudhary@cyberthink.com
www.cyberthink.com
Job Type: Contract
Salary: $60.00 - $70.00 per hour
Experience level:
10 years
Schedule:
8 hour shift
Ability to commute/relocate:
Atlanta, GA: Reliably commute or planning to relocate before starting work (Required)
Experience:
GCP: 10 years (Required)
LEAD: 3 years (Required)
Data warehouse: 10 years (Required)
Work Location: One location
Speak with the employer
+91 9089882599",Unknown / Non-Applicable,Staffing & Subcontracting,Company - Private,Human Resources & Staffing
Azure Data Engineer,atlanta,"Qualified Recruiter Pvt Ltd
4.3","Atlanta, GA",4.3,Employer Provided Salary:$77K - $95K,4.5,4.3,4.3,4.2,4.1,201 to 500 Employees,2017,"MUST BE A US CITIZEN OR A GREEN CARD HOLDER ONLY.
3+ years of experience on developing Data warehouse/Lakehouse/Data platform on Azure Synapse Analytics/Azure Data Bricks/Azure Cloud Platform.
Should have experience in ETL/ELT. Hands on experience ADF/Synapse, configuration, parameters, variables, Integration services runtime.
Proficiency in SQL,T-SQL and Python/PySpark
No Relocation. Local to Atlanta, GA
Job Type: Full-time
Salary: $77,000.00 - $95,000.00 per year
Benefits:
401(k)
Health insurance
Experience level:
3 years
Application Question(s):
Are you a US Citizen or a Green Card Holder?
How many years of experience do you have with Data platform on Azure Synapse Analytics?
Experience:
Azure Data Engineer: 3 years (Required)
ETL or ELT: 3 years (Required)
Work Location: One location",Unknown / Non-Applicable,Staffing & Subcontracting,Company - Private,Human Resources & Staffing
Sr. Data engineer,atlanta,"Katalyst Healthcares & Life Sciences
3.6","Atlanta, GA",3.6,$84K - $119K (Glassdoor est.),4.0,3.6,3.6,3.8,3.7,51 to 200 Employees,Company - Private,"Responsibilities:
Getting data out of Oracle (tables and schemas) from existing implementation to Azure
Customer data - PCA tables
Financial data
Analyse the queries.
E business suite",-1,Pharmaceutical & Biotechnology,Biotech & Pharmaceuticals,Unknown / Non-Applicable
