Job Title,Glassdoor Location,Employer Name,Location,Rating,Salary,Carrier Opportunities,Culure And Values,Senior Management,Comp And Benefits,Life Balance,Company Size,Found year,Description,Company Revenue,Industry,Company Type,Company Sector
data engineer sr,seattle,"Starbucks
3.7","Seattle, WA",3.7,$96K - $138K (Glassdoor est.),3.5,3.7,3.1,3.8,3.4,10000+ Employees,1971,"Senior data engineer
Job Summary and Mission
This position contributes to Starbuck's success by building enterprise data services for analytic solutions. This position is responsible for design, development, testing, and support for data pipelines and data products to enable continuous data processing for data exploration, data preparation, and real-time business analytics.
Summary of Key Responsibilities
Responsibilities and essential job functions include but are not limited to the following:
Demonstrate deep knowledge of the data engineering domain, including non-interactive (batch, distributed) & real-time, highly available data, data pipelines
Deep knowledge of data as a concept and the development of domain driven data products.
Optimization of data products to service customer personas, Data science, AI/ML and data visualization.
Knowledge of semantic data concepts.
Build fault-tolerant, self-healing, adaptive, and highly accurate data computational pipelines
Provide consultation and lead the implementation of complex programs
Develop and maintain documentation relating to all assigned systems and projects
Perform root cause analysis to identify permanent resolutions to software or business process issues
Basic Qualifications
Bachelor’s degree in computer science, management information systems, or related discipline, or equivalent work experience
MUST HAVE Technology skills (7/10 or higher):
Strong/expert Spark (PySpark) Using Jupyter Notebooks, Colab or DataBricks
Hands-on data pipeline development, ingest patterns in Azure
Orchestration tools, ADF or Airflow
SQL
Denormalized Data modeling for big data systems
MUST HAVE competencies:
Collaborative, able to work remotely, and still be an engaging team member.
Strong analytical and design skills.
Years
Architect and design large scale high performance distributed systems 7-10
SQL Platform 7-10
No-SQL Platform 3+
Spark 3+
Data platform implementation on Azure or AWS 3+
CI/CD experience 2+
Exposure to SOA architecture 2+

div>
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at applicantaccommodation@starbucks.com.",$10+ billion (USD),Restaurants & Cafes,Company - Public,Restaurants & Food Service
Data Engineer,seattle,"PitchBook Data
4.2","Seattle, WA",4.2,Employer Provided Salary:$97K - $164K,4.1,4.4,3.8,3.7,4.2,1001 to 5000 Employees,2007,"At PitchBook, we are always looking forward. We continue to innovate, evolve and invest in ourselves to bring out the best in everyone. We're deeply collaborative and thrive on the excitement, energy and fun that reverberates throughout the company.
Our extensive learning programs and mentorship opportunities help us create a culture of curiosity that pushes us to always find new solutions and better ways of doing things. The combination of a rapidly evolving industry and our high ambitions means there's going to be some ambiguity along the way, but we excel when we challenge ourselves. We're willing to take risks, fail fast and do it all over again in the pursuit of excellence.
If you have a good attitude and are willing to roll up your sleeves to get things done, PitchBook is the place for you.

About the Role:
As a member of the Product and Engineering team at PitchBook, you will be part of a team of big thinkers, innovators and problem solvers who strive to deepen the positive impact we have on our customers and our company every day. We value curiosity and the drive to find better ways of doing things. We thrive on customer empathy, which remains our focus when creating excellent customer experiences through product innovation.
We know that greatness is achieved through collaboration and diverse points of view, so we work closely with partners around the globe. As a team, we assume positive intent in each other's words and actions, value constructive discussions, and foster a respectful working environment built on integrity, growth and business value. We invest heavily in our people, who are eager to learn and constantly improve. Join our team and grow with us!
To that end, as our scope of data integration and analysis expands so do the needs of the Business Intelligence team. We're looking for a person with the ability to work with a range of data and reporting technologies (eg. Python, Docker, Tableau, Power BI) in order to build upon a strong foundation of rigor, quantitative techniques and efficient processing. The Data Engineer will join other Engineers and Analytics professionals as part of the team that develops data pipelines and insights for our internal stakeholders across Sales, Customer Success, Marketing, Research, Product, Finance and Administration.

Primary Job Responsibilities:
You'll be PitchBook's expert at building unified data tech to support advanced and automated business analytics
Design, develop, document and maintain database and reporting structures used to compile insights
Define, develop and review extract, transform and load processes and data modeling solutions
Consistently evolve data processes and techniques in accordance with industry best practices
Establish and help define reports and dashboards used to translate business data into insights, identify and prioritize operational improvement opportunities and measure business performance against objectives
Contribute to the ongoing improvement of quality assurance standards and procedures

Skills and Qualifications:
Bachelor's degree in Economics, Business, Finance, Engineering, Statistics, Computer Science or related fields
2 years of relevant work experience creating and maintaining data pipelines and architecture
Understanding of advanced data warehousing concepts, data modeling and extract, transform and load development
Advanced SQL skills with experience querying large datasets from multiple sources and developing automated reporting
Python skills for scripting, data manipulation, custom extract, transform and loads and statistical/regression analysis particularly, as they apply to sales and marketing operations and performance
Experience with software programs, such as Tableau, Microsoft Power BI, Docker, Linux and Postgres
Ability to display complex quantitative data in a simple, intuitive format and to present findings in a clear and concise manner
Capable of investigating, familiarizing and mastering new data sets quickly
Excellent interpersonal skills, with the ability to communicate complex data issues correctly and clearly to both internal and external customers
Experience with presenting actionable insights to business stakeholders
Experience with: Airflow, Luigi, Amazon Web Services, Microsoft Azure, Git, Postgres, Debezium and Kafka is preferred
Experience with Snowflake development and cloud data warehousing is preferred

Benefits + Compensation at PitchBook:
Physical Health
Comprehensive health benefits
Additional medical wellness incentives
STD, LTD, AD&D and life insurance

Emotional Health
Paid sabbatical program after four years
Paid family and paternity leave
Annual educational stipend
Ability to apply for tuition reimbursement
CFA exam stipend
Robust training programs on industry and soft skills
Employee assistance program
Generous allotment of vacation days, sick days and volunteer days

Social Health
Matching gifts program
Employee resource groups
Subsidized emergency childcare
Dependent Care FSA
Company-wide events
Employee referral bonus program
Quarterly team building events

Financial Health
401k match
Shared ownership employee stock program
Monthly transportation stipend

Please be aware the above PitchBook benefit and perk offerings are subject to corresponding plan and policy documents and may change during the course of your employment.

Compensation
Annual base salary: $96,600-$164,450
Target annual bonus percentage: 10%

Starting pay will be based on several factors and commensurate with qualifications & experience. We also have a location-based compensation structure; there may be different ranges for candidates by location.

Life At PB:
We are consistently recognized as a Best Place to Work and our culture is at the heart of our success. It's our fundamental belief that people do and create great things and that people are the cornerstone of prosperity. We believe that proactively seeking out different points of view, listening to others, learning and reflecting on what we've heard creates a sense of belonging within PitchBook and strengthens the PitchBook community.

We are excited to get to know you and your background. Concerned that you might not meet every requirement? We encourage you to still apply as you might be the right candidate for the role or other roles at PitchBook.

#LI-BL1",$500 million to $1 billion (USD),Research & Development,Company - Public,Management & Consulting
"Data Engineer, TikTok Multimedia",seattle,"TikTok
3.6","Seattle, WA",3.6,Employer Provided Salary:$129K - $195K,3.4,3.4,3.1,3.6,3.0,1001 to 5000 Employees,2016,"Responsibilities
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices, including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul, and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

About the Team
The Multimedia Data Platform team is responsible for optimizing app experience related to performance for TikTok users by providing data support. Working in collaboration with various teams throughout TikTok, the data platform team focuses on the creation and consumption of video content to provide comprehensive optimization solutions. This includes end-to-end optimization solutions such as client, video shooting, uploading, video playback, video delivery and player, etc.

Responsibilities:
Our Multimedia data platform team work closely with our product managers and data analysts by building state of the art streaming and batch data processing solution. The entire data pipeline is not only supporting the core business at TikTok -- short video, but also horizontal business across TikTok. In this role, you will see a direct link between your work, and the company's business success. You will have opportunities to deal with Petabyte-level data warehouse. Some of the world's most challenging technical and business problems are waiting for you to solve.

Apply broad knowledge of technology options, technology platforms, design techniques and approaches across the Data Engineering ecosystem to build systems that meet quality needs.
Build systems and datasets using software engineering best practices, data management fundamentals, data storage principles, recent advances in distributed systems, and operational and engineering excellence best practices.
Analyze systems, define transformation requirements, design suitable data models and document the design/specifications.
Demonstrate passion for quality and productivity by using efficient development techniques, standards and guidelines.
Drive the design, to build, execute, and maintain automated tests and/or manage deep data profiling runs to ensure data products and pipelines meet expectations
Partner with analysts, engineers, subject matter experts, and product managers to apply TikTok Multimedia analytical and quality methods to satisfy client needs.
Participate in the growth of the Data Quality Excellence practice by sharing knowledge and lessons learned, continually improving best practices, and contributing to methods that will systematically advance workforce capabilities
Effectively communicate through technical documentation, commented code, and interactions with stakeholders and adjacent teams
Contribute to building a vibrant workplace, where teams can thrive, and model the organization’s positive, supportive culture of respect and excellence
Qualifications
BS/BA in Technical Field, Computer Science or Mathematics.
3+ years experience in the data warehouse space.
3+ years experience in custom ETL design, implementation and maintenance.
2+ years experience working with big data technologies (Hadoop, Hive, Spark, Clickhouse, etc.) .
2+ years experience with schema design and dimensional data modeling.
3+ years experience in writing SQL statements.
Proficient in one of Programming languages (e.g., Python, Go, C++)
Communication skills, including the ability to identify and communicate data driven insights.
Ability in managing and communicating data warehouse plans to internal clients.
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

TikTok is committed to providing reasonable accommodations in our recruitment processes for candidates with disabilities, pregnancy, sincerely held religious beliefs or other reasons protected by applicable laws. If you need assistance or a reasonable accommodation, please reach out to us at USRC@tiktok.com.
Job Information
The base salary range for this position in the selected city is $129200 - $194750 annually.



Compensation may vary outside of this range depending on a number of factors, including a candidate’s qualifications, skills, competencies and experience, and location. Base pay is one part of the Total Package that is provided to compensate and recognize employees for their work, and this role may be eligible for additional discretionary bonuses/incentives, and restricted stock units.



At ByteDance/TikTok our benefits are designed to convey company culture and values, to create an efficient and inspiring work environment, and to support ByteDancers to give their best in both work and life. We offer the following benefits to eligible employees:



We cover 100% premium coverage for employee medical insurance, approximately 75% premium coverage for dependents and offer a Health Savings Account(HSA) with a company match. As well as Dental, Vision, Short/Long term Disability, Basic Life, Voluntary Life and AD&D insurance plans. In addition to Flexible Spending Account(FSA) Options like Health Care, Limited Purpose and Dependent Care.



Our time off and leave plans are: 10 paid holidays per year plus 17 days of Paid Personal Time Off(PPTO) (prorated upon hire and increased by tenure) and 10 paid sick days per year as well as 12 weeks of paid Parental leave and 8 weeks of paid Supplemental Disability.



We also provide generous benefits like mental and emotional health benefits through our EAP and Lyra. A 401K company match, gym and cellphone service reimbursements. The Company reserves the right to modify or change these benefits programs at any time, with or without notice.",Unknown / Non-Applicable,Internet & Web Services,Company - Private,Information Technology
Data /Software Engineers,seattle,"Ars Quanta
5.0","Seattle, WA",5.0,$90K - $142K (Glassdoor est.),4.6,5.0,4.6,4.6,5.0,1 to 50 Employees,Company - Private,"We are looking for a Data Engineer to help us with implementing new data capabilities at our clients. This is contract, and part-time or full-time, remote, and potentially contract to hire.
What You’re Good At
Building Data Pipelines
Python
AWS
BI/DW architectures
Flask, Django etc.
Relational data bases
Working with other software engineers; Experience working with Data Scientists a plus; Experience with data science tools, ML, etc. a plus.",-1,Management & Consulting,Business Consulting,$5 to $25 million (USD)
Data Engineer,seattle,"Compact Information Systems LLC
4.0","Redmond, WA",4.0,Employer Provided Salary:$98K - $125K,3.0,3.0,2.0,3.0,4.0,Unknown,Company - Private,"Description:

About Deep Sync
Our parent company, Compact Information Systems LLC, is considered a pioneer of the data industry and was originally founded in 1988 as a mailing list company for direct marketers and print shops. Thirty-five years later, and combining the strength of our sister brands – AccuData Integrated Marketing, AlumniFinder, ASL Marketing, College Bound Selection Service (CBSS), Deep Sync Labs and HomeData – we have grown to become some of the foremost data suppliers in the U.S.
Today, we are Deep Sync. A company that powers agencies and brands with unmatched audience insights, unsurpassed reach, and unrivaled expertise by combining the industry’s most comprehensive data with easy-to-activate solutions. We provide billions of privacy-first data connections annually to thousands of customers. Learn more about us here.
Role
We are seeking a Data Engineer with strong experience in SQL, Data Warehouse, and building scalable ETL pipelines. This role requires the design, development and implementation of data architecture and solutions. You will work closely with product/engineering/leadership teams to collect requirements for development of data products, application and data pipelines/etl processes.
You will be working with Deep Sync to build our next generation of data products.
Requirements:
Requirements :
3+ years experience in SQL Query Design, SQL Performance Tuning and Query Optimization
3+ years of relevant experience in Data Warehouse Design,Data Warehouse Technical Architectures, Development and Implementation
3+ years of relevant experience in ETL Development, ETL Implementation, Unit Testing, Troubleshooting and Support of ETL Processes
Knowledge and Skills:
Strong Experience in SQL Query Design and Implementation
Strong Experience with Relational Data Warehouse Systems
Data Warehouse Management Systems
Optimization by Indexing, Partitioning and Denormalization
Strong Ability to build and optimize data sets, ‘big data’ data pipelines and architecture
Strong analytical and problem-solving skills
Microsoft SQL Server Certifications
Equivalent SQL Certifications: Redshift, RDS, Snowflake, Big Query…etc (or experience)
Additional Desirable Skills:
Experience in programming languages like Python, Scala & Java
Experience with graph databases",-1,Media & Communication,Advertising & Public Relations,Unknown / Non-Applicable
Data Platform Engineer,seattle,Invictus Data,"Seattle, WA",-1,Employer Provided Salary:$100K - $150K,-1,-1,-1,-1,-1,-1,-1,"Are you an experienced Platform Engineer looking for the chance to make a real impact? We're hiring! We help organizations create robust technical architecture, develop complex systems and build out their infrastructures. Check out our openings here.
Responsibilities:
Develop, evaluate, test and maintain data platform architecture and data solutions
Administer systems including configuration, monitoring and maintenance of Application servers
Work closely with IT Platform Manager to implement and support infrastructure for key project work and company objectives
Administration and maintenance of existing on premise and cloud infrastructure
Excellent organizational and time management skills to handle multiple tasks simultaneously
Analyze and improve data platform performance
Resolve data and platform anomalies observed in collaboration with other teams
Code deployments and migrations of data initiatives
Ensure Infrastructure maintains its high standard of security by regularly carrying out mitigation and preventive maintenance tasks
Keep abreast of best practices and develop a leading-edge expertise on supported technologies
Qualifications:
Bachelor's or Graduate's Degree in computer science, engineering or information systems
Candidate should have 6+ years of platform experience with 3+ years of cloud experience
Good Knowledge of Big Data systems (AWS), including Hadoop, HDFS, Hive
Scripting Experience with Apache Spark, Python, Shell
Proficient in installing Apache Airflow, configuring, and monitoring Airflow cluster
Proficient in Manage application security
Proficient with developing guidelines for Airflow clusters and DAG's
Proficient in building CICD Pipeline with Git & Jenkins
Experience in AWS clusters, EC2, S3, EFS & other components
Experience with SQL and writing queries
Experience in BI and data science tools such as Tableau, Superset, Jupyter
Experience in Tableau Administration & Vertica administration
Experience in Administration of Dremio Application
Job Type: Full-time
Pay: $100,000.00 - $150,000.00 per year
Experience level:
3 years
Schedule:
Monday to Friday
Ability to commute/relocate:
Seattle, WA: Reliably commute or planning to relocate before starting work (Required)
Experience:
AWS: 2 years (Required)
Scripting: 2 years (Required)
Hadoop: 2 years (Preferred)
Work Location: In person",-1,-1,-1,-1
principal data engineer- Enterprise Analytics,seattle,"Starbucks
3.7","Seattle, WA",3.7,$117K - $174K (Glassdoor est.),3.5,3.7,3.1,3.8,3.4,10000+ Employees,1971,"Job Summary and Mission
The principal data engineer is a senior-level position responsible for designing, building, and maintaining complex data systems and applications for Starbucks.
Primary job functions
Architecture design: Lead the design and development of a scalable and reliable data architecture for large-scale data processing systems. Ensure that data pipelines are designed to meet the business’s specific requirements and can handle the increasing amount of data.
Data modeling: Lead the design of data models and schema designs for a Transactional, operational, and Analytical data environment. This includes defining data structures, data types, and data relationships.
Data pipeline design: Lead the design of data pipelines that enable efficient data processing and transformation.
Data storage and management: Responsible for designing and implementing data storage solutions that enable efficient data retrieval and management. Work with various database technologies and Azure cloud storage platforms to ensure the data is stored securely and is easily accessible.
Performance optimization: Optimize data processing and storage systems to ensure they perform efficiently. Identify bottlenecks and performance issues and implement solutions to improve overall system performance.
Team leadership: Mentors a team of lead engineers through influence and expertise, providing project guidance and direction and ensuring that engineering team members meet their goals and objectives.
Data Taxonomy Design: Primary contributor to the data taxonomy, defining data classes to support the full data lifecycle supporting related business functions.
Platform Design: Design and govern the data platform patterns supporting consistent data storage and compute utilization for data Engineering and data analytics needs.
Consultant: Acts as a consultant for the Data Engineering, Decision Science, and Data Science leaders to develop a holistic operational and Analytical platform to develop a foundation for developing robust cross-domain, Enterprise AI solutions.

Qualifications
Deep knowledge of the Microsoft Platform or demonstrated equivalent AWS or Google Cloud expertise.
Demonstrated Spark and Databricks expertise.
Demonstrated Data modeling skills for both structured and unstructured data.
Knowledge of enterprise metadata management and the development of Data Catalogs
Demonstrated thought leadership in developing an enterprise data landscape for operational and analytical use cases.
Demonstrated knowledge of Data Operations and DevOps for data.
Demonstrated ability to build relationships with data and application stakeholders outside of the organization.
Demonstrated exceptional collaboration, communication, and influence skills.
Deep understanding of the data lifecycle and its relationship to business processes.
The pay range for this position may be narrower than that displayed, depending on where the work is performed.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.
We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.
Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at applicantaccommodation@starbucks.com.",$10+ billion (USD),Restaurants & Cafes,Company - Public,Restaurants & Food Service
Data Engineer,seattle,"ASSURANCE
3.2","Seattle, WA",3.2,Employer Provided Salary:$130K - $170K,3.2,3.2,3.1,3.3,3.4,1001 to 5000 Employees,2016,"About Assurance
Assurance IQ is a technology company headquartered in Seattle. We were acquired by Prudential (NYSE: PRU) to further the joint mission of improving financial wellness across the world.

Our team of world class software engineers, data scientists, and business professionals work every day to expand our product offerings and the reach of our platform. We simplify the complex world of insurance and financial services into straightforward, valuable solutions to improve people's lives. We start by asking customers a few questions, so our system can learn about their needs; from there, our ground-breaking, proprietary platform takes over and analyzes the thousands of data points that make customers unique. This is how we create custom-tailored plans for each customer; plans built precisely for their needs and budget. Our platform serves as the intersection between customer and seller, technology, and the human touch.

At Assurance, we are innovative, persevering, collaborative, calculated, and authentic, and we're working together to improve the lives of millions!

About the Position
As we build the future of consumer insurance in a modern age, data is at the core of everything that we do. The role requires team members who are adept at building software tools to move and organize data with an approach that is rooted in improving the insights and efficiency of the business. Our team uses a variety of data mining and analysis methods, a variety of data tools, builds and implements models, develops algorithms, and creates simulations. Our Data Engineers design and build the backbone that makes this development possible with no support from engineering (we own our stack end to end). At Assurance, we hire experts in their field, and we give them the independence and trust to build based on their expertise.
To be successful in this role, you must possess the following:
Experience with Python and SQL
Experience in data modelling
Business Acumen – you are always eager to understand how the business works, and more specifically, how your work impacts the business.
Comfort with QA’ing your own data, to include ‘menial tasks’ like listening to calls or scrubbing excel files to ensure everything is correct
Comfort with learning new technologies to help the team explore new solutions to existing problems
Excellent communication ability – you can explain your work in a way that anyone on the team can understand, and you can frame problems in a way that ensures the right question is being asked.
Enthusiastic yet humble – you are excited about the work you do, but you are also humble enough to embrace feedback – you don’t need to be the smartest person in the room.
Bachelors degree in mathematics, statistics, data science or related field of study.
The following additional experience is desired:
You have a proven ability to drive business results by building the right infrastructure that enables data-based insights.
You are comfortable working with a wide range of stakeholders and functional teams.
The right candidate will have a passion for enabling the discovery of solutions hidden in large data sets and working with stakeholders to improve business outcomes.
We’re growing at a rapid pace, so it’s important that you embrace the opportunity to blaze your own trail.
You thrive in a fast-paced environment where priorities can shift rapidly as we corner opportunity.
You can work independently, with little oversight or guidance.

Note: Assurance is required by multiple state and city laws to include the salary range on position postings when hiring in those specific locals. The salary range for this position will be between $130,000-$170,000 and may be eligible for additional bonus or commission plans + benefits. Eligibility to participate in the bonus or commission plans is subject to the rules governing those programs, whereby an award, if any, depends on various factors including, without limitation, individual and/or organizational performance. In addition, employees are eligible for standard benefits package including paid time off, medical, dental and retirement.",$100 to $500 million (USD),Insurance Agencies & Brokerages,Company - Public,Insurance
"Data Engineer, Internal Audit Data Analytics",seattle,"Amazon.com Services LLC
3.8","Seattle, WA",3.8,Employer Provided Salary:$106K,3.8,3.7,3.4,3.9,3.3,10000+ Employees,1994,"3+ years of data engineering experience
Experience with data modeling, warehousing and building ETL pipelines
Experience with SQL
Experience programming with at least one modern language such as C++, C#, Java, Python, Golang, PowerShell, Ruby
Experience with AWS technologies like Redshift, S3, AWS Glue, EMR, Kinesis, FireHose, Lambda, and IAM roles and permissions

Internal Audit’s mission is to help our businesses improve controllership, operational efficiency, and customer experience.

Amazon is seeking a Data Engineer for our Internal Audit Data Analytics team to provide data analytics services and solutions to enable our audit programs to scale with Amazon’s growth and complexity. This is a highly visible opportunity to provide custom-build solutions and services that will increase the productivity of Amazon’s audit function using data.

In this role, you will be a technical expert with a scope that spans all of Amazon’s Consumer businesses, Amazon Web Services, and Amazon subsidiaries. You will work closely with the Engineers & Scientists on our team to improve resiliency and quality of the data in our environment. You will be an expert in sourcing semi-structured and complex data types and normalizing them into a consumable data models that are accessible to business users. Our team maintains an infrastructure that supports changing data needs. This requires data engineering problem solving to build high quality, reliable, accurate, consistent, and architecturally sound data solutions that are aligned with our business objectives.



Key job responsibilities
Develop and improve the current data architecture, data quality, monitoring, and data availability.
Collaborate with Data Scientists to implement analytical solutions that leverage our rich data sets for statistical analysis, prediction, clustering, and machine learning
Partner with Engineers from upstream data teams to develop mechanisms for data ingestion and quality assurance
Help continually improve ongoing reporting and analysis processes simplifying self-service support for customers
Keep up to date with advances in big data technologies and run pilots to design the data architecture to scale and take advantage of new AWS services.

Experience with distributed systems as it pertains to data storage and computing
Experience in ETL optimization, designing, coding, and tuning big data processes using Apache Spark or similar technologies.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $105,700/year in our lowest geographic market up to $205,600/year in our highest geographic market. Pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. Amazon is a total compensation company. Dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits. For more information, please visit https://www.aboutamazon.com/workplace/employee-benefits. Applicants should apply via our internal or external career site.",$10+ billion (USD),Internet & Web Services,Company - Public,Information Technology
Data Engineer,seattle,"Crane Co.
3.5","Lynnwood, WA",3.5,Employer Provided Salary:$114K - $140K,3.2,3.3,2.9,3.4,3.6,10000+ Employees,1855,"Crane Aerospace & Electronics seeks mid-level Data Engineer to join our Lynnwood, WA team. This is a hybrid/remote position.
The Data Engineer will be responsible for supporting and updating existing data solutions as well as creating new data solution using Microsoft Azure BI stack. The Data Engineer will partner with Senior Data Architect and our business teams to identify data analytics opportunities, define functional and non-functional requirements for technology or process solutions, and develop data workflows and processes to achieve a business solution.
The candidate should be knowledgeable of a variety of techniques to provide actionable insights while familiar with manipulating, cleaning, and analyzing large datasets. The candidate must be comfortable with ambiguity and able to converse with Data Architect/Business analyst to better understand data and business problems. They must have familiarity with software development tools and processes. Knowledge of ERP and other business systems and data models is preferred.
Essential Functions:
Maintain/Update existing data platform solutions and data models created using Azure platform/Power BI.
Understand user requirements for how data is used to make decisions. Includes process mapping, optimization, and technology enablement.
Extract data from various data sources; perform exploratory data analysis, cleanse, massage, and aggregate data to develop end to end data and analytics solutions.
Efficiently use relevant Azure services related to data and analytics to build Enterprise Data warehouse/Data Lake
Help support day to day activities of the Modern Analytics team; this may include creating knowledge base articles, updates to platform manuals and documentation, best practices and guidance, and diagnostics of issues that are raised as well as promoting and advocating for the value of advanced modeling techniques.
Participate in demos and user acceptance reviews while working with the technical team on the creation of design documents and artifacts.
Collaborate with others on the team and business teams to deliver new, innovative solutions to Crane Aerospace & Electronics users.
Desire to learn new areas and tools required to enable BI solutions.
Interact with infrastructure teams to coordinate technology deployment.
Must Have Qualifications :
Sound knowledge of Data Warehousing with dimensional modelling
Hands on Knowledge of Azure Data Factory V2/Azure SQL server/ Azure Data Lake Gen2
6-7 years of demonstrated experience delivering multiple data solutions with ETL development - both on-premises and in the cloud (2+ years in Azure preferred)
Hands on Knowledge of Power BI data models, reports, and dashboards
3-4 years of demonstrated experience with report development using tools such as Power BI, QLIK
Data analysis training or experience working with structured and/or unstructured datasets
Knowledge about Azure Services, Computation using Azure Databricks/ Synapse/Python
Strong problem-solving skills with an emphasis on analysis and resolution of complex functional areas and technical issues across teams.
Preferred Qualifications :
· Knowledge of ERP and other business systems and data models
REST APIs, PowerShell, Azure Functions, Logic Apps
Experience with analyzing telemetry data
Experience with machine learning platforms and Tools
Experience with Azure DevOps
Familiarity with custom development, open-source products implementation, systems integration
Min Education: Bachelor or higher degree in computer science, Engineering, Information Systems, or other quantitative fields
Eligibility Requirement: This position may require access to Controlled Data or Information. Where the position requires such access only US persons will be considered. As a US Department of Defense contractor, we are bound by International Traffic in Arms Regulations (ITAR).
Working Conditions :
Standard office environment.
Work requires substantial visual concentration on detail.
Working conditions are normal for a manufacturing environment.
Manufacturing operations may require the use of safety equipment to include but not limited to: eye safety glasses, gowns, masks, hearing protectors, heel/wrist straps and any other required PPE.
May be exposed to unusual environmental conditions such as loud noises, cold temperatures, confined spaces, dust, or fumes.
Ability to carry laptops and other equipment weighing up to 25 lbs.
Ability to travel to various Crane Co locations, if and as required for projects.
Standing: 10% *percentage is approximate and may vary depending on work task
Sitting: 90% *percentage is approximate and may vary depending on work task
Lifting (in pounds): up to 25 pounds
Pushing (in pounds): up to 10 pounds
Mental/Visual: use of computer, calculator, filing cabinets
Workspace (line, cube, etc.,): cubicle/desk
About Crane Aerospace & Electronics:
Crane Aerospace & Electronics supplies critical systems and components to the aerospace and defense markets. You will find Crane Aerospace & Electronics in some of the toughest environments: from engines to landing gear; from satellites to medical implants and from missiles to unmanned aerial systems (UAS).
Crane Aerospace offers a full line of products for sensing both position (proximity) and pressure of mechanical, flight control and air data systems. All incorporate flight proven, highly reliable technology and are in use on many commercial and military aircraft.
We are committed to operational excellence and world-class processes. We employ Lean manufacturing techniques to optimize manufacturing efficiency and accuracy on all product lines. Our products are known for their technical strength, proven reliability and overall value.
Salary range: $114,212 to $140,000. Several factors contribute to actual salary, including experience in a similar role or performing comparable job responsibilities, skills, training, and other qualifications. Compensation packages also include comprehensive benefits, 401K contribution and match, Paid Time Off, paid holidays, tuition reimbursement and more. Some roles may be eligible for participation in performance-based bonus programs. You can see a list of our benefits at https://www.craneae.com/company/careers or visit our website at www.CraneAE.com for more information on our company and great opportunities
In our efforts to maintain a safe and drug-free workplace, Crane Aerospace & Electronics requires that candidates complete a satisfactory background check. FAA sensitive positions require employees to participate in a random drug test pool.
This description has been designed to indicate the general nature and level of work being performed by employees within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities, and qualifications required of employees assigned to this job.
Crane Co. is an Equal Opportunity Employer and does not discriminate on the basis of race, color, creed, religion, sex, national origin, marital status, age, sexual orientation, gender identity, disability, pregnancy, medical condition, genetic information, protected veteran status or any other characteristic protected under federal, state, or applicable local law.",$1 to $5 billion (USD),Machinery Manufacturing,Company - Public,Manufacturing
