Job Title,Glassdoor Location,Employer Name,Location,Rating,Salary,Carrier Opportunities,Culure And Values,Senior Management,Comp And Benefits,Life Balance,Company Size,Found year,Description,Company Revenue,Industry,Company Type,Company Sector
Software QA Engineer,ireland,Stelfox Ltd,Cork,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Software Automation / QA Engineer - Cork, Ireland
Your new Product Development company is developing an API-powered Data Platform for the FinTech sector, they are revolutionizing the insurance industry.
Your main goal will be to ensure that the company products live up to the hype and is of the highest quality.
What you'll be doing:
Test Websites, API's with as much automation as possible to ensure new functionality delivers to the highest standard based on initial requirements
Manage test and staging environments that facilitate thorough testing under real-world and hypothetical conditions
Relentlessly promote quality across the entire development lifecycle
Help out as the team are expanding and you will be working with AWS infrastructure (DevOps), 3rd party technical teams, deployments and much more! Don't worry you'll be trained.
What we're looking for:
At least 3 years' experience working as a quality assurance analyst or engineer in a product development environment
Understanding of Agile methodology and principles
Experience with bug tracking and reporting tools like JIRA, Confluence
Experience with test automation tools - We use Automation in our API Testing using ReadyAPI, as well as tools in Python, and some Groovy Scripting
Ideally experience with AWS, JavaScript
An open mind! You will be working with a wide range of technology.
Ability to learn quickly and work in a fast-paced environment
This is an excellent opportunity to join a highly technical firm dedicated to train you in the latest technologies with career potential. EU Work Eligible Candidates Only Please.
Job Type: Full-time
Salary: €40,000.00-€45,000.00 per year
Benefits:
Company pension
Flexitime
Private medical insurance
Sick pay
Work from home
Schedule:
Flexitime
Monday to Friday
Ability to commute/relocate:
Cork, CO. Cork: reliably commute or plan to relocate before starting work (required)
Work Location: In person
Reference ID: 9602",-1,-1,-1,-1
Software Quality Engineer,ireland,"Abbott Laboratories
3.8",Kilkenny,3.8,-1,-1,-1,-1,-1,-1,10000+ Employees,1888,"Have you ever wanted to make a difference?
At Abbott, you will play a crucial role to help people live more fully at all stages of their lives. Abbott is a global healthcare leader and our portfolio of life-changing technologies spans the spectrum of healthcare, with leading businesses and products in diagnostics, medical devices, nutritional products and branded generic medicines. Our 113,000 colleagues have a daily impact on the life of people in more than 160 countries.
Abbott Ireland
In Ireland, Abbott employs over 5,000 people across nine sites. We currently have six manufacturing facilities located in Clonmel, Cootehill, Donegal, Longford and Sligo and a third-party manufacturing management operation in Sligo. Abbott also has commercial, support operations and shared services in Dublin and Galway. We have been making a difference in the lives of Irish people since 1946.
Diabetes Care Kilkenny
Our new manufacturing facility in Kilkenny, opening in 2024, reflects the growing demand for Abbott's global Diabetes Care products. The facility will be a centre for world-class engineering, quality, medical device manufacturing, and other science-based professionals to produce life-changing technologies, including the FreeStyle Libre 3, a system that automatically delivers real-time, up-to-the-minute glucose readings, with the smallest and thinnest wearable glucose sensor that provides unsurpassed 14-day accuracy and optional glucose alarms directly to smartphones. This enables people with diabetes to live the best and fullest lives they can.
At Abbott in Kilkenny, you can shape your career as you help shape the future of healthcare.
This is how you can make a difference at Abbott:
To support the development and onward growth of our Kilkenny site, we have an exciting opportunity for a Software Quality Engineer to join the team. In this role you can grow your career as you help Abbott shape the future of healthcare.
Assist in the development of software systems & policy compliance to regulatory requirements including, FDA QSRs, ISO13485 & IVDD.
CSV experience to ensure compliance with GMP, and Data Integrity requirements on all systems.
Collaborate and support digital and data analytics projects.
Ensure validation and qualification activities of processes, methods, and equipment comply with internal requirements and applicable regulations and standards.
Experience, and understanding of Software Change Control
Analyse quality and process data using statistical techniques to identify trends.
QUALIFICATIONS AND EXPERIENCE
3rd Level Degree in an Engineering, Computer Systems or Science discipline.
A minimum of 2 years experience in full Software Lifecyle activities / SDLC, CAPA systems, ALCOA Principles, and leading on quality software projects ideally in Medical Device or Pharmaceutical manufacturing
Proficient Microsoft office suite
Strong problem solving and analysis skills
Proven presentation experience
Connect with us at www.abbott.com or https://www.ie.abbott/, on LinkedIn at www.linkedin.com/company/abbott-/, on Facebook at www.facebook.com/Abbott and on Twitter @AbbottNews.
Abbott is an equal opportunities employer.",$10+ billion (USD),Health Care Services & Hospitals,Company - Public,Healthcare
FY23 Graduate Test Engineer,ireland,"Analog Devices
4.1",Limerick,4.1,-1,-1,-1,-1,-1,-1,10000+ Employees,1965,"Come join Analog Devices (ADI) – a place where Innovation meets Impact. For more than 55 years, Analog Devices has been inventing new breakthrough technologies that transform lives. At ADI you will work alongside the brightest minds to collaborate on solving complex problems that matter from autonomous vehicles, drones and factories to augmented reality and remote healthcare.
ADI fosters a culture that focuses on employees through beneficial programs, aligned goals, continuous learning opportunities, and practices that create a more sustainable future.
ADI At A Glance
Analog Devices, Inc. (NASDAQ: ADI) is a global semiconductor leader that bridges the physical and digital worlds to enable breakthroughs at the Intelligent Edge. ADI combines analog, digital, and software technologies into solutions that help drive advancements in digitized factories, mobility, and digital healthcare, combat climate change, and reliably connect humans and the world. With revenue of more than $12 billion in FY22 and approximately 25,000 people globally working alongside 125,000 global customers, ADI ensures today’s innovators stay Ahead of What’s Possible.
The Group:
The charter of ADI’s CSI (Custom Silicon) team is to lead the market in selected technology domains with highly differentiated sensing and signal processing solutions. Today these technology areas include Capacitive Sensing, Optical Image Stabilization, Optical sensing and Audio which drive major growth in our portable Consumer business. With a goal to deliver sustainable growth the CSI group will present the successful candidate with a great opportunity for continuous career development as part of a highly motivated and supportive team.

The Position:
The group is seeking a Test Development Engineer to join our Limerick based team, working on the development of new product solutions for the areas listed above, for next generation portable product applications. Following extensive training and with continuous mentorship, the successful candidate will work closely with the new product development team as part of a multi-Engineer Test team, assuming responsibility for developing innovative, high performance, mass production ready hardware and software test solutions for our leading-edge product portfolio with a keen focus on cost optimization. This role will also provide opportunities to engage in the development of pre-silicon simulation and FPGA emulation solutions, along with extensive engagement with other functions such as Design, Applications, Quality etc.

Role and Responsibilities:
DFT definition & development to improve testability, quality and reduce cost.
Pre-tapeout verification of Test solutions using Design Simulation tools.
Design of innovative, reliable and efficient multi-site Probe and Test solutions on high performance mixed signal ATE platforms.
Execution of the Test development phase including Silicon functionality and debug, Characterization, Yield Analysis, solution optimization and Offshore Production release.
Support the fast ramp of ultra high-volume new products.
Interface with a broad range of groups such as Assembly, Reliability & FA, H/W technology etc.
Drive for continuous advancement of measurement methodologies through improvement initiatives.
Future leadership opportunities both at a project and personnel level.

Qualifications and Relevant Skills:
BEng/MS degree in relevant field of study.
Strong knowledge of Analogue and Digital Electronics
Strong teamwork, inter-personal and communication skills are essential.
Be self-motivated, willing to take on responsibility, and show initiative in identifying and solving challenging technical problems.
For positions requiring access to technical data, Analog Devices, Inc. may have to obtain export licensing approval from the U.S. Department of Commerce - Bureau of Industry and Security and/or the U.S. Department of State - Directorate of Defense Trade Controls. As such, applicants for this position – except US Citizens, US Permanent Residents, and protected individuals as defined by 8 U.S.C. 1324b(a)(3) – may have to go through an export licensing review process.
Analog Devices is an equal opportunity employer. We foster a culture where everyone has an opportunity to succeed regardless of their race, color, religion, age, ancestry, national origin, social or ethnic origin, sex, sexual orientation, gender, gender identity, gender expression, marital status, pregnancy, parental status, disability, medical condition, genetic information, military or veteran status, union membership, and political affiliation, or any other legally protected group.
Job Req Type: Graduate Job
Required Travel: Yes, 10% of the time",$10+ billion (USD),Electronics Manufacturing,Company - Public,Manufacturing
DevOps Engineer,ireland,Provizio,Shannon,-1,-1,-1,-1,-1,-1,-1,1 to 50 Employees,2019,"At Provizio we are assembling a team with a mission to eradicate road deaths. We have developed a platform to perceive, predict and prevent crashes in real-time using proprietary long range imaging sensors & AI on-the-edge. AI decision-making will play a pivotal role in the future of auto safety, but only after we show it to reduce the edge cases that lead to crashes. Our goal is to get our technology into every moving vehicle in the world. We will learn from human drivers, and this will train our AI to make better decisions and eventually safety led autonomy. This is the greatest engineering and artificial intelligence challenge ever contemplated and we need the world's sharpest minds to join our mission.
Over the past 4 years, we've refined our systems to the point where we are now growing sales of our initial products.
Due to the nature of the product, our customers are other businesses, predominantly in the automotive sector, looking to improve their future commercial offerings by incorporating Provizio technology.
As we scale the release of our product to external customers, the need to adopt a scalable, reliable, and high-quality release process is essential. As such, a key component of this role will involve automating and improving the efficiency of our software/hardware testing, versioning, and release processes.
Finally, due to the nature of the product, some customers require on-site setup/integration support with their existing systems. As a result, any applicant must be willing to travel.

Key Responsibilities
The key responsibilities are:
Design, implementation, and maintenance of highly automated continuous deployment/release on demand systems.
Design, implementation, and maintenance of QA processes, with minimal manual overhead.
On-site product setup/integration support for customers as required.
Product integrity testing and data deployment (in-vehicle data recordings, storage, distribution).
You will work closely with both engineering and sales & marketing personnel to ensure that releases are appropriately scheduled, deployed, and supported.
You will be working in an agile work environment incorporating dynamic team structures and task tracking software (Jira) to manage the distribution and prioritisation of work items.

Essential Criteria:
Degree in Software Engineering, Computer Science, Electrical & Electronic Engineering, or related discipline.
3+ years’ professional Engineering experience
Freedom to travel.
Strong teamwork skills,Good social skills, Quick learner,Self-motivated.
Preferred Criteria:
Professional experience in a DevOps role (release management, CI/CD automation, testing, customer focused development/optimisation).
Agile experience preferred, with experience using task tracking software (e.g., Jira, Trello etc.).
Experience in Linux, Python, and shell scripting.
Location:
The role is on site, located at our office in Shannon (Ireland) with occasional travel anticipated both in Ireland and overseas.

Benefits:
Provizio offers a competitive salary, a 4-day work week, an employee share option scheme, a company pension scheme, and company led work life balance activities.
This role provides a great growth opportunity where you will find an empowered work environment, autonomous teams, distributed decision making and a flat organisation structure.
Provizio is an Equal Opportunity Employer that is committed to the values of diversity, equitability, and inclusivity in the workplace where we prohibit discrimination and harassment of any kind.
This policy applies to all employment practices within our organization and makes hiring decisions based solely on qualifications, merit, and business needs at the time.",Unknown / Non-Applicable,Computer Hardware Development,Company - Private,Information Technology
FY23 Graduate Design Evaluation Engineer,ireland,"Analog Devices
4.1",Limerick,4.1,-1,-1,-1,-1,-1,-1,10000+ Employees,1965,"Come join Analog Devices (ADI) – a place where Innovation meets Impact. For more than 55 years, Analog Devices has been inventing new breakthrough technologies that transform lives. At ADI you will work alongside the brightest minds to collaborate on solving complex problems that matter from autonomous vehicles, drones and factories to augmented reality and remote healthcare.
ADI fosters a culture that focuses on employees through beneficial programs, aligned goals, continuous learning opportunities, and practices that create a more sustainable future.
ADI At A Glance
Analog Devices, Inc. (NASDAQ: ADI) is a global semiconductor leader that bridges the physical and digital worlds to enable breakthroughs at the Intelligent Edge. ADI combines analog, digital, and software technologies into solutions that help drive advancements in digitized factories, mobility, and digital healthcare, combat climate change, and reliably connect humans and the world. With revenue of more than $12 billion in FY22 and approximately 25,000 people globally working alongside 125,000 global customers, ADI ensures today’s innovators stay Ahead of What’s Possible.
The successful candidate will be mentored by experienced team members as they gradually gain experience in the new role, which will include:
Working as part of an enthusiastic team to evaluate the performance of advanced mixed signal custom integrated circuits (IC’s) to ensure that they meet a range of performance specifications as set out by the design group.
Preparation in advance of receiving new silicon in the lab, which may include schematic design of PCB’s to facilitate various IC measurements. Experience with this schematic entry software will be gained on the job.
Use of a wide range of advanced test and measurement equipment to perform the various IC measurements across IC operating voltage and temperature ranges as specified by design.
Control of the overall measurement environment, from IC programming to T&M equipment control, through the use of our customized Python framework. An in-house Python training course is available for new graduates to achieve a proficient level of Python skills.
Acquisition and post processing of measurement data to determine performance against specifications along with subsequent documentation of results in appropriate formats.
The role will offer the successful candidate the opportunity to learn the processes and work involved in evaluating some of the most advanced custom IC’s being developed in the semiconductor industry today.
The role will offer the opportunity to develop skills in the areas of Python programming, PCB schematic entry using Cadence Allegro as well as master the soft skills required to use Excel, PowerPoint and Word to generate high quality data plots, bench results slide decks and evaluation reports for the duration of the projects being worked on.
For positions requiring access to technical data, Analog Devices, Inc. may have to obtain export licensing approval from the U.S. Department of Commerce - Bureau of Industry and Security and/or the U.S. Department of State - Directorate of Defense Trade Controls. As such, applicants for this position – except US Citizens, US Permanent Residents, and protected individuals as defined by 8 U.S.C. 1324b(a)(3) – may have to go through an export licensing review process.
Analog Devices is an equal opportunity employer. We foster a culture where everyone has an opportunity to succeed regardless of their race, color, religion, age, ancestry, national origin, social or ethnic origin, sex, sexual orientation, gender, gender identity, gender expression, marital status, pregnancy, parental status, disability, medical condition, genetic information, military or veteran status, union membership, and political affiliation, or any other legally protected group.
Job Req Type: Graduate Job
Required Travel: Yes, 10% of the time",$10+ billion (USD),Electronics Manufacturing,Company - Public,Manufacturing
Analytics Support Engineer,ireland,"National Broadband Ireland
4.3",Dublin,4.3,-1,-1,-1,-1,-1,-1,201 to 500 Employees,Company - Private,"2297
Dublin
Permanent
National Broadband Ireland a leader in telecommunications who are responsible for delivering high-speed wholesale broadband network are currently recruiting for an Analytics Support Engineer
Analytics Support Engineer
Key Responsibilities:
Maintaining and Supporting the data ETL pipelines and associated databases that deliver to internal NBI users in all areas.
Monitoring, troubleshooting and managing the day to day operation of NBIs' internal IT Operations systems and Analytics environment ensuring that they are fit for purpose.
Manage NBI internal user access and permissions for the analyitcs estate:
o AWS Data Lake
o Tableau
o Secure Portal (Pulse Connect, dashboard permissions)
o DISE
Manage analytics related systems integrations including:
o GE Smallworld
o PowerBI gateway
o ArcGIS enterprise
o Other systems that are outside the core analytics estate.
Generate on demand NBI business reports including CMPC reports and ComReg Reports
Work with the business stakeholders and IT to ensure the quality of documentation relating KPI and PI dashbpoards and associated pipleines
Manage the performance of our suppliers and contracts ensuring that they are meeting SLA's and providing the service that the business needs and ensuring they are delivering value
Manage OE ticketing queues and reporting for analytics issues
Focus on incident prevention and problem management to reduce the number of incidents
Be part of on call rota on the team for P1 - P2 incident management.
Knowledge & Experience:
* At least 5 years' experience of IT operations management in a 24*7 environment, ideally in a telecoms or similar demanding SLA environment.
Strong technical skills in
o SQL (AWS Athena)
o Python (Pandas, Numpy, openpyxl, web scraping libraries, AWS Data Wrangler)
o REST APIs (authentication, consumption and tooling e.g. Postman)
o AWS services (Athena, S3, Lambdas, Batch, Step functions)
o SharePoint
Proven ability to work with multiple stakeholders. This role requires leadership, self sufficiency, self management and strong relationship skills.
Experience in process development and improvement is desirable.
Proven problem solving experience
Strong experience managing 3rd party vendors, diverse stakeholder groups and ideally outsourced partners.
An understanding of the principles of ITIL and eTOM and the application of same.
Ability to manage major incidents, in a controlled and calm manner, getting the best from all parties involved and accelerating its resolution.
Experience in ISO 20000 and ISO27001 desirable.
Excellent written and verbal communication skills.
Enthusiastic and comfortable with rapidly changing environments .",-1,-1,Unknown / Non-Applicable,-1
Azure Cloud Engineer,ireland,"BearingPoint Ireland
4.0",Dublin,4.0,-1,-1,-1,-1,-1,-1,1001 to 5000 Employees,2009,"Azure Cloud Engineer
Do you want to join an exciting, growing team that wants to hear your ideas? A team that wants you to be up to date on the latest technologies. Working in BearingPoint you will be joining a team that is passionate about building innovative, high-quality software for its clients. You will be working in agile teams with all the support and training you need. At BearingPoint we are growing quickly, and we are currently hiring a Cloud Engineer to join our Technology team.
As a Azure Cloud Engineer you will
Join an enterprise inflight initiative at an established client, responsible for 100s of environments that support the SDLC as a Azure Cloud Domain infrastructure champion.
Work in a dynamic, collaborative, inclusive, transparent and non-hierarchical environment where your talent is what counts
Develop your career at a pace that matches your ambition in the direction you want to go
Your experience should demonstrate
Minimum of 2 years' experience in a similar role
A minimum of 4 years in an technology background preferably with development experience in one of Java or .Net solutions
Extensive knowledge of Azure IaaS and PaaS platforms, including Azure related certifications, or ambition and commitment to achieve in a reasonable time frame
Experience with Cloud Infrastructure Architecture and can application of patterns and design
Experience with Cloud Governance achieving best practises to meeting Azure Well architecture frameworks
Experience with Network and Application Security applied to Cloud Platform Security and security best practises.
Experience developing and maintaining Cloud Infrastructure through Infrastructure as Code or Scripts
Access Controls. Is familiar with Identity, Azure AD, RBAC, OpenID Connect, Oauth-2 and can troubleshoot authentication and authorisation issues
Issue diagnosis and performance optimizations, including troubleshooting common network and security issues.
Strong written and oral communication skills
Practical experience in all phases of the development life-cycle
Estimation and risk escalation knowledge and experience
Working in a fast-paced environment
3rd level degree in Computer Science (or related)
What we offer:
You will receive a competitive salary where you are rewarded for both your individual performance and company performance. You will also receive a best-in-class benefits package including holidays, private health insurance, pension contributions, gym/club subscription, wellness programmes, mobile phone and much more. In addition, we offer:
Hybrid working – where each team has autonomy to determine their in-person and remote working schedule.
Continuous learning – we understand that it is imperative to invest in our people's development and we provide external training at prestigious universities such as Oxford and Yale
Social events – our people perform best when they have a good work life balance, monthly events for all to attend
Equal & inclusive culture – we are committed to having a diverse and inclusive workforce where each individual feels they belong and can thrive in a work environment with a strong sense of community
Mentoring & coaching – every employee has a development manager to help them grow their career with feedback via continuous conversations
Giving Back – you will have an opportunity to join our many giving back initiatives including our commitment to sustainability. Our Emissions Calculator gathers accurate emissions data and enables our clients to understand their footprint and track progress on emission reduction and pave the way for a better future.

Together, we are more than business.
To see more from our people with their experiences of BearingPoint please visit our careers website www.bearingpointcareers.ie

About BearingPoint
BearingPoint is an independent management and technology consultancy with European roots and a global reach. The company operates in four units: Consulting, Solutions, Business Services, and Ventures. Consulting covers the advisory business; Solutions provides the tools for successful digital transformation, advanced analytics and regulatory requirements; Business Services provides managed services beyond SaaS; Ventures drives the financing and development of start-ups. BearingPoint's clients include many of the world's leading companies and organizations. The firm has a global consulting network with more than 10,000 people and supports clients in over 75 countries, engaging with them to achieve measurable and sustainable success.

BearingPoint is an equal opportunities employer.

Please click here to view our privacy policy.

NO AGENCIES
BearingPoint does not accept unsolicited cvs from 3rd party recruitment agencies without a written agreement in place for placements. BearingPoint is not responsible for any fees related to unsolicited cvs and no fee will be paid should the candidate be hired by BearingPoint.",$500 million to $1 billion (USD),Business Consulting,Private Practice / Firm,Management & Consulting
"Network Engineer, Global Customer Services Edge Technologies",ireland,"Google
4.4",Dublin,4.4,-1,-1,-1,-1,-1,-1,10000+ Employees,1998,"Minimum qualifications:
Bachelor's degree in Network Engineering, Computer Science, Computer Engineering or equivalent practical experience.
Experience in network routing protocol design and troubleshooting in BGP, OSPF, IS-IS, and MPLS.
Experience in one or more of the following: C, C++, Go or Python.
Experience with network equipment providers.

Preferred qualifications:
Experience in analyzing and troubleshooting large-scale distributed systems.
Experience developing networking products, technologies, software, and protocols.
Experience with data modeling, data modeling languages or network operations.
Operational experience with enterprise/carrier-class routers and switches.
Systematic problem-solving approach.
Excellent verbal and written communication skills.
About the job
Google is proud to boast a network that provides service to millions of Internet users around the world. The Network Engineering team is responsible for operating that network reliably and at scale. As a member of the team, you have a direct impact on design and feature enhancements to keep our systems running smoothly. You also ensure that network operations are safe and efficient by monitoring network performance, coordinating planned maintenance, adjusting hardware components and responding to network connectivity issues. Google's complex network generates a constant stream of challenges which require you to continually be innovative with an evolving set of technologies. Keeping the network reliable ensures that our users stay connected with our suite of applications, products and services.
As a Network Engineer on the Global Internet Edge team, you will help develop Google's interface to the Internet. Our core work includes conceptualizing, prototyping, testing, integrating, staging, piloting, making generally available, maintaining, and decommissioning the fundamental network architectures and software systems relating to the internet edge of Google’s global network.
Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible.
Responsibilities
Design, publish, and present network architectures, contributing to team roadmaps.
Develop software integrations for new architectures, and repair workflows and device configuration generation.
Develop pairwise integration tests, develop large-scale solutions, and run scale tests.
Publish feature and scale requirements and contribute to lifecycle plans of record.
Perform network-wide rollouts and manage escalations from our partner Site Reliability Engineering teams.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",$10+ billion (USD),Internet & Web Services,Company - Public,Information Technology
"Software Development Engineer, AWS Federate",ireland,"Amazon Dev Centre Ireland Ltd
3.8",Dublin,3.8,-1,-1,-1,-1,-1,-1,10000+ Employees,1994,"Bachelor's degree in Computer Science, Computer Engineering or other related field
3+ years of non-internship professional software development experience
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
Experience programming with at least one software programming language
Excellent oral and written communication skills
Ability to solve problems under ambiguous situations

Come and join Amazon Security! We have an opportunity for a Software Development Engineer in the Amazon Security organization, and are looking for someone who is ready to transform Amazon's identity management landscape.

In Amazon Security, we build the software, services, and infrastructure that enable Amazon services across the world to build and deliver for customers. We represent the intersection of Amazon technology and the need for traditional IT solutions at Amazon’s scale. We’re an Amazon-focused, builder-centric organization, focused on using Amazon technology to reshape and reinvent foundational infrastructure technologies. We build software and services that are critical to all Amazon businesses and teams globally. We succeed when Amazon builders have the underlying infrastructure services to operate at scale, worldwide.
What you will do:
In this role, you will be part of a team who owns technology in the Amazon ecosystem. You will work closely with customers across Amazon providing strategic services that raise the bar for identity management, security, and integration. You will be joining a group of Software Development Engineers that are determined to delight our customers while driving AWS forward. You will integrate with AWS products; you will help evaluate new Amazon offerings; and you will build new capabilities. You will be part of a full-stack development team - creating services and API’s to provide end users a seamless experience. You will build for a global audience, delivering secure, highly scalable, highly available services for all of your customers. If you are ready for an opportunity like this, we would love to hear from you.
Why it matters:
Amazon and Amazon Web Services are growing at an incredible rate. To keep up with that growth, we must continually innovate with new processes and automation that simplify our operations at massive scale. You’ll have a company-wide impact; your work will impact thousands of developers and teams. You’ll help us rapidly launch and scale our services. The processes you operate will benefit Amazon’s external customers.
Why you’ll love it:
You’ll see all aspects of the Amazon business, from our Retail websites to our digital products to the inner workings of Amazon Web Services. You’ll work with massive data sets. You’ll improve the agility of our technical teams. You’ll be part of a growing, fast paced, and innovative team. You’ll have ownership, not just responsibility; and you’ll define and execute processes to deliver both savings and productivity for AWS and Amazon.

About the team
Inclusive Team Culture

Here at Amazon, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 16 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.
Work/Life Balance - Our team puts a high value on work-life balance. It isn’t about how many hours you spend at home or at work; it’s about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.
Mentorship & Career Growth - Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded professional and enable them to take on more complex tasks in the future.

3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
Understanding of security protocols such as SAML, OAuth, OIDC, etc.
Experience developing or integrating federated identity solutions using SAML, OAuth, or OpenID (Microsoft Active Directory Federation Services or similar).
Experience in Devops and CI/CD

Amazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice (https://www.amazon.jobs/en/privacy_page) to know more about how we collect, use and transfer the personal data of our candidates.

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need an adjustment during the application and hiring process, including support for the interview or onboarding process, please contact the Applicant-Candidate Accommodation Team (ACAT), Monday through Friday from 7:00 am GMT - 4:00 pm GMT. If calling directly from the United Kingdom, please dial +44 800 086 9884 (tel:+448000869884). If calling from Ireland, please dial +353 1800 851 489 (tel:+3531800851489).",$10+ billion (USD),Internet & Web Services,Company - Public,Information Technology
Graduate Systems and Software Engineer,ireland,"Hewlett Packard Enterprise
4.2",Galway,4.2,-1,-1,-1,-1,-1,-1,10000+ Employees,2015,"Graduate Systems and Software Engineer

This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office.
Job Description:

Advance the way you live and work at HPE.
Who We Are:
A career in the HPE GreenLake Platform Cloud (GLCP) team allows you the opportunity to create history and push the industry forward, redefining the state of the art in what cloud computing means. Come and help us build a large scale, enterprise ready platform, powering a hybrid edge-to-cloud world. Our platform allows some of the largest most diverse enterprises in the world to deliver with speed, agility, and scale – while keeping their data where it needs to be, and ensuring their sustainability and green goals are met and exceeded.
Our team members search beyond customers' needs today to accelerate what’s next and make a difference — for others, our company, and the planet. Our customers turn to us because we are positive, empathetic and enterprising. Nowhere is this better reflected than in our running in production with over 100,000 dedicated customers and over 1 million devices.
We embrace opportunities to accelerate transformation across data, connectivity, cloud and security. From vital solutions for small businesses with a single storefront to essential applications for large retail chains with thousands of locations. Together we make what was once thought impossible, possible.
For more information about HPE GreenLake, please check out the following youtube link - https://www.youtube.com/watch?v=Zt6R8mITp5E
What you'll do:
GreenLake Cloud Platform is an internally developed innovative cloud-stack that powers HPE’s Cloud Solutions. The GreenLake Cloud Platform is a unified operational experience that provides a simplified view and access to all cloud services, spanning the entire HPE portfolio, with single sign-on access, security, compliance, elasticity, and data protection. The Greenlake Cloud Platform is the foundation to a rich set of cloud services in networking, data services, high performance computing and compute operations management.
The Greenlake Cloud Platform team offers the opportunity to apply your knowledge and experience to contribute to architecting and building the platform and applications on a top distributed backend. Be part of a fast-paced development team and learn how to build solutions that make a difference.
You will be joining an agile, empowered team, focused on building a range of applications and features for HPE GreenLake. The team leverages the latest cloud, micro-frontend, microservice based technologies – Java, JavaScript, GoLang, Python, Scala, Apache Spark, Delta Lake, Apache Pulsar, Kubernetes, Istio, GraphQL, TimescaleDB, Postgres and many more.
We don’t expect you to have all the skills. We are a learning focused organization and we do expect you to fold into that ethos. We will invest in you.
Roles and Responsibilities:
Collaborate across the broader HPE GreenLake team to design and develop features that extend and enhance the power of HPE GreenLake platform.
Be part of a collaborative Agile feature team tightly coupled with product owners, developers, system integrators, QA, data scientists and DevOps engineers.
Leverage cloud/big data technologies for data processing, cloud application and data analytics features.
Develop unit, integration, sub-system, system and performance tests that are needed to help the team deliver value quickly, with a high degree of quality
Help address customer field issues in response to support escalations, customer requests, etc.
Document functional and technical specifications for application enhancements.
Cultivate and hone applicable skills in native cloud development through targeted training and work assignments
Education and Experience Required:
B.E./B.Sc. or M. Eng./MSc. degree in Engineering or Computer Science or equivalent
Knowledge and Skills (you will likely not have all of these but need a mindset to grow and learn):
Experience or understanding of cloud native software systems design tools and languages – Jira (or equivalent), GitHub, Docker, Kubernetes, Java, JavaScript, React, GoLang, Python, Linux scripting, Terraform, Puppet, React JS, Ansible, Scala …
Understanding of public cloud solutions e.g. AWS, Azure
Knowledge of virtualization
Some experience of development in any of the following: Rest APIs, Microservices, Front End application subsystems, Back end applications
Good analytical and problem-solving skills.
Understanding of design for software systems running on multiple platform types
Understanding of basic coding, testing (unit, functional, black box, performance) and debugging procedures
Strong written and verbal communication skills; mastery in English.
At HPE, we’re:
Ranked 19th on Fortune’s 2022 list of 100 Best Companies to Work For.
Ranked 7th on Newsweek’s list of America’s Most Responsible Companies 2022
Named a Best Place to Work for Disability Inclusion for the sixth year in row
Named one of the 100 Best Large Workplaces for Millennials in 2021
Recognized as one of the Best Companies for Multicultural Women by Seramount
Ready to take the next step? Open up opportunities with HPE.
#cto #glcp #graduate #ireland
HPE is an equal opportunity employer/Female/Minority/Individual with Disabilities/Protected Veteran Status
Job:
Engineering
Job Level:
Entry

Hewlett Packard Enterprise is EEO F/M/Protected Veteran/ Individual with Disabilities.

HPE will comply with all applicable laws related to employer use of arrest and conviction records, including laws requiring employers to consider for employment qualified applicants with criminal histories.",Unknown / Non-Applicable,Information Technology Support Services,Company - Public,Information Technology
